player_fifa_api_id,player_name,height,weight,aggression,interceptions,vision,long_passing,jumping,heading_accuracy,overall_rating,preferred_foot,ball_control,balance,strength,stamina,MAX(p.date)
5231,Bernard Mendy,180.34,170,69,62,51,57,72,60,63,right,61,73,66,65,2014-04-25 00:00:00
5237,Teddy Richert,182.88,174,31,24,28,22,47,11,74,right,26,40,34,34,2012-02-22 00:00:00
5244,Eugenio Corini,172.72,148,72,78,,73,,41,72,right,77,,68,64,2009-02-22 00:00:00
5255,Salvatore Lanna,177.8,148,74,71,,61,,64,69,left,65,,78,75,2010-02-22 00:00:00
5267,Sebastien Piocelle,177.8,165,66,67,70,62,67,54,63,right,63,70,65,64,2013-02-22 00:00:00
5279,Olivier Doll,182.88,181,74,78,,46,,67,67,right,54,,67,62,2010-02-22 00:00:00
5336,Rabiu Afolabi,182.88,176,63,65,38,53,71,62,64,right,50,65,74,72,2013-04-26 00:00:00
5345,David Jarolim,175.26,159,82,73,72,69,72,64,74,right,76,85,69,84,2012-08-31 00:00:00
5401,Bruno Cirillo,187.96,170,70,65,35,63,65,71,65,right,54,46,75,40,2014-01-03 00:00:00
5417,Chris Innes,182.88,170,54,54,43,41,67,66,60,right,57,62,73,62,2010-08-30 00:00:00
5419,Michael Owen,172.72,154,56,20,72,47,70,69,74,right,78,81,57,34,2013-03-22 00:00:00
5430,Torsten Frings,182.88,176,84,76,71,75,65,64,72,right,70,60,81,71,2013-02-22 00:00:00
5440,Adama Coulibaly,185.42,183,71,64,47,59,60,69,64,right,56,57,72,62,2015-04-10 00:00:00
5445,Dean Holden,185.42,172,54,61,47,49,45,64,59,right,56,58,72,54,2014-09-18 00:00:00
5459,Mamadou Bagayoko,190.5,176,62,32,70,59,69,67,71,right,70,54,74,64,2012-02-22 00:00:00
5460,Martin Pieckenhagen,185.42,190,67,21,41,32,76,22,70,right,22,72,76,57,2011-02-22 00:00:00
5461,Carl Hoefkens,185.42,181,71,76,58,61,46,71,66,right,56,43,80,63,2015-04-10 00:00:00
5467,Jamie Carragher,185.42,183,82,83,59,53,66,81,77,right,51,57,80,62,2013-05-17 00:00:00
5471,Frank Lampard,182.88,196,72,60,77,82,67,65,77,right,80,55,73,55,2016-05-12 00:00:00
5479,Iker Casillas,185.42,185,23,22,65,22,77,25,82,left,23,46,70,43,2016-01-28 00:00:00
5485,Sebastian Kehl,187.96,176,80,84,74,77,67,80,78,left,74,59,80,68,2015-04-10 00:00:00
5533,Jurgen Cavens,187.96,187,52,47,73,67,34,64,60,left,66,38,75,55,2013-07-12 00:00:00
5547,Bart Goor,182.88,176,63,62,73,66,34,57,66,left,66,63,71,67,2012-02-22 00:00:00
5550,Stein Huysegems,185.42,168,45,37,59,52,72,57,65,left,66,62,71,81,2014-03-14 00:00:00
5566,Jean-Joeel Perrier Doumbe,180.34,163,76,63,70,56,69,64,64,right,60,65,68,68,2011-02-22 00:00:00
5589,Luis Figo,180.34,165,73,82,,76,,54,78,right,85,,71,65,2009-02-22 00:00:00
5594,Remy Vercoutre,185.42,172,25,27,31,34,58,10,76,right,21,44,63,26,2016-05-12 00:00:00
5645,Luigi Beghetto,182.88,176,55,66,,49,,66,61,right,60,,58,57,2009-02-22 00:00:00
5661,Fernando Morientes,185.42,174,57,80,,59,,92,78,right,73,,84,68,2009-08-30 00:00:00
5679,Nwankwo Kanu,195.58,181,64,30,72,49,46,73,64,right,80,32,77,29,2012-02-22 00:00:00
5688,George Boateng,182.88,168,86,62,64,56,63,63,65,right,68,61,83,63,2012-02-22 00:00:00
5704,Giovanni van Bronckhorst,177.8,165,76,87,,73,,68,74,left,75,,67,77,2010-02-22 00:00:00
5721,Arnold Bruggink,185.42,176,53,41,77,70,67,65,72,right,72,73,65,67,2011-02-22 00:00:00
5738,Pascal Feindouno,175.26,152,55,31,71,64,61,58,69,right,69,81,48,53,2014-03-21 00:00:00
5739,Tugay Kerimoglou,175.26,161,69,69,,89,,61,71,right,81,,63,42,2009-02-22 00:00:00
5741,Wilfred Bouma,177.8,194,74,74,62,72,59,70,71,left,68,54,77,60,2013-05-17 00:00:00
5744,Eidur Gudjohnsen,185.42,196,46,32,79,58,47,69,72,right,77,42,72,45,2016-05-26 00:00:00
5750,Boudewijn Zenden,175.26,154,71,51,80,69,69,57,72,left,77,73,63,61,2011-02-22 00:00:00
5809,Nicolas Anelka,185.42,176,56,24,72,62,79,73,77,right,79,60,77,69,2014-03-14 00:00:00
5818,Mikael Silvestre,182.88,183,71,75,52,71,69,78,68,left,64,52,73,54,2013-12-06 00:00:00
5819,Tony Heurtebis,180.34,161,43,66,,56,,22,63,right,22,,48,72,2010-02-22 00:00:00
5860,Emile Lokonda Mpenza,177.8,163,56,53,,44,,61,69,right,63,,63,59,2010-02-22 00:00:00
5879,Alberto Gilardino,182.88,174,49,21,62,41,80,81,74,right,75,60,74,60,2016-05-05 00:00:00
5965,Olivier Echouafni,182.88,157,73,76,,71,,74,70,right,69,,75,68,2010-02-22 00:00:00
5984,David Trezeguet,190.5,176,55,30,66,52,67,83,74,right,73,49,80,44,2014-07-18 00:00:00
6016,Ivan Leko,177.8,174,46,42,82,74,25,38,67,left,74,63,62,38,2013-09-20 00:00:00
6083,Marek Jankulovski,182.88,181,55,66,74,75,69,66,72,left,78,69,69,71,2011-02-22 00:00:00
6122,Graham Stack,187.96,174,42,17,29,21,51,24,58,right,23,43,59,38,2016-05-05 00:00:00
6139,Dimitrios Eleftheropoulos,190.5,183,40,68,,65,,32,71,right,40,,70,53,2009-02-22 00:00:00
6159,Georgios Karagounis,175.26,163,69,50,76,75,60,50,70,right,76,75,68,61,2014-02-14 00:00:00
6186,Bernd Thijs,185.42,179,70,74,72,65,50,70,65,right,64,51,68,53,2014-02-21 00:00:00
6190,Didier Dheedene,182.88,176,67,71,,65,,67,62,left,56,,72,62,2009-02-22 00:00:00
6207,Stephen Carr,175.26,172,82,75,60,65,70,56,71,right,66,72,75,72,2013-03-15 00:00:00
6235,Pavel Nedved,177.8,154,81,86,,79,,51,80,right,83,,80,74,2009-02-22 00:00:00
6251,Arni Gautur Arason,187.96,185,67,22,47,27,67,14,68,right,19,74,81,48,2011-02-22 00:00:00
6338,Marco Caneira,177.8,165,76,70,68,64,77,71,72,right,68,75,76,74,2010-08-30 00:00:00
6398,Carsten Cullmann,187.96,181,65,64,56,51,74,71,64,right,46,69,75,69,2010-08-30 00:00:00
6422,Geremi,175.26,183,75,67,78,70,71,66,72,right,74,77,81,73,2010-08-30 00:00:00
6490,Stephane Pichot,177.8,170,62,57,,59,,62,64,right,62,,71,60,2010-02-22 00:00:00
6541,Daniel Moreira,177.8,165,65,42,73,38,62,67,70,right,72,68,68,67,2010-08-30 00:00:00
6550,Olivier Monterubbio,170.18,141,55,29,73,67,55,49,70,left,72,70,52,66,2011-02-22 00:00:00
6591,Nabil Baha,180.34,174,74,24,44,47,76,70,60,right,64,59,73,35,2013-06-21 00:00:00
6645,Kaba Diawara,182.88,176,53,40,62,47,73,70,65,left,60,65,64,63,2010-08-30 00:00:00
6647,William Gallas,182.88,183,75,72,35,58,74,72,69,right,64,64,71,53,2014-03-07 00:00:00
6665,Sebastien Chabbert,185.42,176,32,23,25,25,64,25,64,right,21,67,68,32,2014-02-28 00:00:00
6716,Yoann Bigne,167.64,143,68,62,69,70,34,43,66,right,69,90,53,72,2011-08-30 00:00:00
6720,Michael Mutzel,182.88,165,63,64,65,68,71,67,66,right,68,71,63,72,2011-02-22 00:00:00
6747,Cristian Chivu,182.88,179,75,81,61,70,76,68,75,left,71,61,76,55,2014-02-07 00:00:00
6775,Aldo Pedro Duscher,175.26,159,88,80,70,61,66,53,74,right,69,80,79,68,2011-02-22 00:00:00
6799,Colin Nish,190.5,176,76,50,61,51,52,74,62,right,61,40,88,72,2013-07-12 00:00:00
6800,Paolo Collaviti,180.34,183,71,62,,71,,22,65,right,22,,66,43,2009-08-30 00:00:00
6803,Gregory Paisley,182.88,181,69,59,55,49,64,66,67,left,64,55,71,42,2011-08-30 00:00:00
6826,Gareth Barry,182.88,174,80,82,74,81,70,74,79,left,73,63,77,79,2015-09-21 00:00:00
6862,Boris Smiljanic,190.5,198,64,66,51,56,66,74,64,left,61,43,91,34,2012-02-22 00:00:00
6895,Alex Manninger,187.96,187,39,16,14,17,70,13,72,right,14,45,74,31,2016-02-25 00:00:00
6908,Dejan Stankovic,180.34,165,73,72,82,86,55,50,78,right,85,65,75,33,2013-05-17 00:00:00
6971,Bo Svensson,190.5,192,75,76,52,70,53,76,72,right,49,46,81,55,2014-04-25 00:00:00
6975,Fredrik Ljungberg,175.26,161,66,34,82,64,53,60,74,right,79,60,64,77,2011-02-22 00:00:00
7080,Filipe Anunciacao,180.34,172,71,71,60,64,82,66,64,right,64,70,67,32,2014-09-18 00:00:00
7142,Kakha Kaladze,185.42,168,83,80,37,67,71,72,76,left,50,58,78,51,2012-02-22 00:00:00
7264,Dianbobo Balde,190.5,205,81,63,56,56,82,70,67,left,54,33,92,33,2012-02-22 00:00:00
7274,Andrew Sinkala,175.26,165,73,63,59,59,81,67,66,right,68,74,67,73,2012-02-22 00:00:00
7280,Boubacar Diarra,185.42,190,75,60,,48,,66,64,right,62,,76,70,2010-02-22 00:00:00
7289,Rio Ferdinand,193.04,190,76,77,56,69,47,77,75,right,64,34,78,33,2015-05-01 00:00:00
7306,Mickael Isabey,170.18,141,55,25,72,66,60,46,65,right,74,66,58,75,2010-08-30 00:00:00
7384,"Yazid Mansouri,30",175.26,152,68,74,,66,,66,69,right,73,,71,76,2009-08-30 00:00:00
7391,Patrick Paauwe,182.88,176,72,71,79,76,70,68,70,left,68,78,73,77,2010-08-30 00:00:00
7434,Franck Jurietti,177.8,157,87,79,,63,,64,72,right,70,,73,75,2010-02-22 00:00:00
7455,Hans-Joerg Butt,190.5,198,32,22,44,28,72,13,75,right,29,33,63,33,2012-02-22 00:00:00
7467,Massimo Colomba,190.5,181,61,22,11,35,75,10,64,right,25,65,73,61,2012-02-22 00:00:00
7512,Hernan Crespo,182.88,179,47,20,77,32,75,85,76,right,75,62,69,30,2011-08-30 00:00:00
7514,Max Tonetto,175.26,148,77,80,,70,,61,74,left,71,,71,76,2010-02-22 00:00:00
7517,Simone Vergassola,175.26,154,76,66,66,70,66,64,66,right,66,83,67,54,2014-01-03 00:00:00
7558,Cristian Zenoni,182.88,159,70,60,60,60,64,58,65,right,64,66,68,70,2011-02-22 00:00:00
7584,Luca Castellazzi,193.04,196,29,22,35,27,59,11,68,left,24,55,69,31,2016-04-28 00:00:00
7597,Giorgio Frezzolini,187.96,179,20,25,25,26,64,25,63,right,21,30,64,38,2014-10-17 00:00:00
7604,Roberto Stellone,185.42,161,66,35,62,40,74,64,64,left,62,72,70,65,2011-02-22 00:00:00
7610,Michael Hart,177.8,161,36,63,56,57,70,63,62,right,57,59,60,79,2011-08-30 00:00:00
7612,Ian Harte,175.26,172,64,69,70,72,75,66,63,left,69,64,70,34,2015-02-27 00:00:00
7631,Antonio Cassano,175.26,176,29,15,87,81,34,45,79,right,90,74,60,40,2016-05-05 00:00:00
7647,Dario Dainelli,190.5,172,69,85,25,56,74,76,74,right,56,34,78,55,2016-03-10 00:00:00
7656,Manuele Blasi,177.8,161,87,66,59,66,60,55,64,right,66,75,67,61,2015-02-20 00:00:00
7674,Ferdinando Coppola,187.96,190,23,20,25,26,59,15,67,right,22,42,60,26,2015-09-21 00:00:00
7687,David Di Michele,170.18,154,66,20,66,50,31,56,67,right,72,88,65,40,2014-05-16 00:00:00
7708,Gregoor van Dijk,177.8,172,82,82,,66,,53,71,right,67,,74,80,2010-02-22 00:00:00
7738,Nicolas Florentin,182.88,168,37,31,49,57,46,47,62,left,54,62,58,53,2012-02-22 00:00:00
7743,Landon Donovan,172.72,161,62,42,82,73,80,57,79,right,80,78,59,81,2015-07-03 00:00:00
7754,"Diego De Ascentis,23",177.8,170,73,73,,70,,70,72,right,77,,78,79,2010-02-22 00:00:00
7763,Andrea Pirlo,177.8,150,49,57,94,90,33,54,81,right,86,64,59,59,2016-06-09 00:00:00
7766,Emiliano Bonazzoli,193.04,183,60,32,63,50,70,76,68,right,65,36,82,55,2013-05-17 00:00:00
7767,Fausto Rossini,185.42,176,55,55,,33,,74,64,right,62,,71,67,2009-02-22 00:00:00
7784,Djibril Cisse,182.88,187,68,32,66,40,70,67,72,right,69,70,75,66,2015-01-09 00:00:00
7808,Vincenzo Italiano,170.18,157,70,68,72,72,65,54,67,right,65,82,56,62,2012-02-22 00:00:00
7814,Joris Mathijsen,182.88,159,75,78,47,61,66,72,72,left,62,58,74,51,2015-01-16 00:00:00
7820,Denny Landzaat,177.8,154,56,73,71,66,70,67,66,right,70,74,69,37,2013-05-31 00:00:00
7823,Tom Caluwe,172.72,146,59,56,70,57,63,71,67,right,63,61,58,76,2010-08-30 00:00:00
7826,Robin van Persie,187.96,157,55,34,80,70,57,75,81,left,84,59,70,62,2016-05-12 00:00:00
7833,Khalid Sinouh,190.5,190,39,19,15,33,65,13,66,right,28,40,57,44,2013-05-24 00:00:00
7841,Tomasz Radzinski,175.26,163,36,39,75,61,65,61,68,right,68,66,56,64,2011-02-22 00:00:00
7842,Craig Dargo,167.64,141,22,41,56,43,54,52,61,right,63,62,63,61,2011-02-22 00:00:00
7849,Levan Kobiashvili,182.88,174,68,73,68,71,64,66,69,left,74,65,66,65,2014-02-28 00:00:00
7870,Rogier Molhoek,185.42,181,72,68,66,67,50,64,65,left,69,51,75,77,2012-02-22 00:00:00
7877,Santiago Ezquerro,180.34,154,73,77,,68,,77,71,right,72,,70,63,2008-08-30 00:00:00
7912,Nourdin Boukhari,190.5,185,42,50,69,65,48,52,66,left,72,44,75,68,2013-02-15 00:00:00
7932,Jeffrey Leiwakabessy,172.72,148,64,57,63,56,67,63,63,left,63,70,65,64,2016-03-03 00:00:00
7933,Mike Zonneveld,180.34,168,52,61,65,69,55,53,62,left,65,62,62,30,2013-05-03 00:00:00
7939,Jussi Jaaskelainen,190.5,176,26,13,21,24,58,11,69,right,24,35,65,30,2016-04-07 00:00:00
7947,Hans Vonk,195.58,183,77,67,,64,,35,69,right,29,,75,75,2009-02-22 00:00:00
8008,Santi Kolk,180.34,168,43,28,67,59,71,65,67,right,68,74,60,66,2013-03-22 00:00:00
8012,Anthony Lurling,172.72,165,76,34,68,54,68,42,68,right,73,75,64,53,2014-04-11 00:00:00
8013,Romano Denneboom,187.96,198,72,21,61,43,74,61,65,right,65,77,74,59,2011-02-22 00:00:00
8038,Martijn Meerdink,180.34,172,68,66,,73,,37,68,right,70,,74,74,2008-08-30 00:00:00
8040,Dennis Rommedahl,177.8,165,25,28,64,57,66,37,65,right,61,55,46,55,2014-03-28 00:00:00
8048,Henk Timmer,187.96,172,34,68,,76,,22,70,right,21,,82,81,2009-02-22 00:00:00
8088,Mate Bilic,185.42,179,74,45,64,54,63,78,68,right,61,58,75,53,2013-05-24 00:00:00
8132,Jan Kromkamp,187.96,183,66,69,72,66,69,64,67,right,73,69,67,68,2011-02-22 00:00:00
8205,Braga,180.34,179,60,40,71,67,52,53,70,right,74,62,75,69,2015-01-30 00:00:00
8210,Miguel Pedro,175.26,154,41,27,64,60,63,42,68,right,70,77,57,61,2015-03-13 00:00:00
8214,Pedro Pele Monteiro,185.42,190,69,62,,47,,49,64,right,46,,71,64,2010-02-22 00:00:00
8219,Helder Rosario,180.34,172,73,58,43,46,56,67,61,right,54,46,78,33,2013-03-22 00:00:00
8222,Gabriel Heinze,177.8,159,76,76,58,66,76,72,74,left,60,77,73,51,2014-04-04 00:00:00
8243,Rodolfo Bodipo Diaz,182.88,174,58,27,52,40,64,72,61,right,59,59,76,28,2013-05-31 00:00:00
8247,Andres Palop,182.88,165,36,22,25,22,48,25,72,right,21,47,67,43,2013-09-20 00:00:00
8264,Tony,175.26,154,71,67,55,63,74,58,65,right,66,74,64,69,2014-09-18 00:00:00
8276,Joao Alves,177.8,163,70,56,80,72,73,58,71,right,72,72,63,76,2012-02-22 00:00:00
8284,Amoreirinha,182.88,183,75,66,46,56,84,61,65,right,56,59,75,51,2013-05-17 00:00:00
8293,Manu,170.18,150,70,42,58,48,83,49,69,right,70,83,59,75,2014-11-14 00:00:00
8298,Francisco Javier Casquero,180.34,168,73,62,73,82,57,57,70,right,72,76,74,32,2013-03-22 00:00:00
8333,Txomin Nagore,182.88,174,72,71,72,60,31,63,65,right,61,60,81,73,2014-04-11 00:00:00
8348,Michel Salgado,175.26,165,81,74,63,64,74,67,67,right,72,77,76,44,2012-02-22 00:00:00
8376,Jean-Alain Boumsong,190.5,194,82,78,56,68,79,77,77,right,66,58,86,65,2012-08-31 00:00:00
8387,Bruno Mendes,182.88,181,67,67,,53,,73,66,right,56,,75,74,2010-02-22 00:00:00
8471,"Ferreira Delson,28",175.26,154,80,68,69,65,73,51,65,left,63,65,69,71,2010-08-30 00:00:00
8473,Tomas Rosicky,177.8,143,74,49,82,80,58,46,79,right,85,73,56,64,2016-03-10 00:00:00
8516,Fabio Felicio,170.18,132,55,46,67,64,63,49,68,left,74,84,33,41,2012-02-22 00:00:00
8517,Scott Parker,175.26,152,81,77,66,68,71,77,75,right,72,80,70,72,2016-04-21 00:00:00
8568,Carlitos,167.64,161,66,68,65,61,64,55,66,right,64,67,68,72,2011-02-22 00:00:00
8631,Ricardo Pessoa,172.72,152,67,66,56,54,58,55,64,right,60,77,67,76,2013-05-31 00:00:00
8722,Mario Cvitanovic,182.88,172,61,63,,48,,71,69,left,47,,69,72,2008-08-30 00:00:00
8741,"Alberto Luque,21",182.88,176,61,34,75,63,57,60,72,left,76,67,69,52,2010-08-30 00:00:00
8753,Omar Daf,177.8,157,77,67,46,58,69,64,64,right,63,68,72,33,2013-03-22 00:00:00
8763,"Dario Simic,25",180.34,168,74,75,,61,,74,74,right,64,,75,78,2009-08-30 00:00:00
8772,Mark Viduka,187.96,198,85,75,,58,,84,74,right,76,,87,48,2009-08-30 00:00:00
8798,Jose Movilla,170.18,157,65,72,79,83,48,49,71,right,70,71,65,47,2013-09-27 00:00:00
8830,Giuseppe Colucci,180.34,174,68,66,68,65,51,50,64,right,65,57,62,58,2013-12-20 00:00:00
8834,Philippe Clement,190.5,192,64,75,72,61,56,78,64,right,58,71,73,72,2011-02-22 00:00:00
8842,Lionel Scaloni,182.88,176,64,70,43,66,50,66,65,right,66,62,65,60,2015-04-10 00:00:00
8963,Manuel Pablo,175.26,176,72,80,61,71,33,49,67,right,70,66,75,34,2016-04-07 00:00:00
8998,Kurt Elshot,180.34,174,77,72,,58,,63,66,right,58,,72,75,2010-02-22 00:00:00
9002,Sander van Gessel,193.04,185,67,81,,54,,51,64,left,64,,72,75,2010-02-22 00:00:00
9003,Pedro Kamata,165.1,130,63,28,59,45,62,44,69,left,70,60,58,69,2011-02-22 00:00:00
9006,Paul Matthijs,175.26,168,67,64,,63,,69,67,right,69,,72,75,2008-08-30 00:00:00
9014,Arjen Robben,180.34,176,47,39,84,73,61,51,89,left,90,91,65,73,2016-01-28 00:00:00
9037,Francisco Rufete,175.26,170,60,50,69,69,30,58,67,right,72,64,65,29,2011-08-30 00:00:00
9273,Thorstein Helstad,187.96,190,52,25,56,48,75,71,67,right,71,47,78,63,2013-09-20 00:00:00
9432,Yossi Benayoun,177.8,154,54,42,82,70,58,65,76,right,80,81,51,53,2014-02-21 00:00:00
9593,Jose Maria Guti,182.88,172,71,55,92,86,59,61,81,left,86,61,60,64,2011-02-22 00:00:00
9639,Aitor Ocio,187.96,170,73,67,58,63,46,72,69,right,61,47,75,31,2012-02-22 00:00:00
9656,Quinton Fortune,182.88,163,69,79,,59,,65,72,left,74,,70,85,2010-02-22 00:00:00
9676,Samuel Eto'o,177.8,165,75,39,75,71,85,73,80,right,80,74,70,68,2016-01-07 00:00:00
9723,Camel Meriem,175.26,154,54,48,75,71,65,62,71,right,73,75,55,53,2013-02-15 00:00:00
9751,Gabor Babos,195.58,203,34,25,25,31,52,25,66,right,22,23,66,39,2015-02-06 00:00:00
9758,Rob Penders,193.04,194,76,74,71,60,76,75,70,right,43,73,76,70,2011-02-22 00:00:00
9764,Youssouf Hersi,172.72,163,54,44,61,59,67,48,64,right,62,83,57,58,2015-04-17 00:00:00
9771,Orlando Engelaar,198.12,205,50,74,73,68,27,65,68,left,68,45,88,60,2015-04-24 00:00:00
9780,Sander Keller,182.88,185,74,66,56,32,77,80,65,right,60,67,69,70,2011-02-22 00:00:00
9799,Pierre-Alain Frau,175.26,161,71,43,72,61,69,65,70,right,71,72,62,65,2014-05-16 00:00:00
9801,Danijel Ljuboja,187.96,176,45,29,70,59,43,71,70,left,72,57,84,58,2014-03-28 00:00:00
9805,Craig Bellamy,175.26,152,78,41,72,64,78,65,73,right,75,80,62,57,2014-02-14 00:00:00
9807,Michel Breuer,182.88,159,72,65,45,55,71,70,64,right,46,56,74,65,2014-01-10 00:00:00
9815,Gill Swerts,177.8,163,81,65,51,66,69,69,64,right,66,68,70,70,2015-09-21 00:00:00
9833,Diederik Boer,193.04,198,31,23,29,22,45,11,70,right,29,41,64,40,2015-10-30 00:00:00
9978,Walid Regragui,177.8,146,72,50,,72,,66,67,right,66,,71,74,2008-08-30 00:00:00
10133,Ivan Klasnic,185.42,181,53,36,63,50,73,70,73,left,73,62,75,61,2013-03-08 00:00:00
10183,David McCracken,187.96,192,32,63,38,52,34,68,60,left,46,51,72,58,2013-03-22 00:00:00
10264,Ruud van Nistelrooy,187.96,176,68,27,75,58,45,80,77,right,74,50,77,47,2012-02-22 00:00:00
10468,Benjamin Kibebe,187.96,183,68,57,26,49,70,70,61,right,57,56,76,72,2013-02-15 00:00:00
10475,Frederic Page,185.42,179,68,50,45,51,49,61,58,right,58,55,73,55,2012-02-22 00:00:00
10535,Xavi Hernandez,170.18,148,53,71,94,90,53,51,86,right,93,90,60,60,2015-07-03 00:00:00
10540,Jorge Lopez,182.88,165,62,43,72,72,32,50,66,right,72,60,62,45,2013-05-31 00:00:00
10584,Luciano Zauri,177.8,165,69,69,32,62,55,63,65,right,57,75,65,32,2014-06-06 00:00:00
10684,Oliver Neuville,170.18,148,46,48,73,59,61,62,70,right,74,59,57,66,2010-08-30 00:00:00
10704,Roy Makaay,187.96,165,21,80,,51,,77,72,right,71,,71,64,2010-02-22 00:00:00
10764,Juanfran Garcia,182.88,172,82,81,54,64,67,59,72,left,64,54,80,34,2016-03-03 00:00:00
10780,Cesar Navas,198.12,194,64,76,54,68,54,85,76,right,59,33,91,68,2016-01-21 00:00:00
10824,Patrick Mtiliga,170.18,159,73,69,59,58,80,59,68,left,65,78,62,58,2016-05-05 00:00:00
10863,Enzo Maresca,180.34,170,63,69,80,80,32,65,74,right,76,70,66,55,2016-05-12 00:00:00
10866,Josip Simunic,195.58,209,79,72,60,72,53,83,76,left,69,43,85,52,2012-02-22 00:00:00
10899,Chris Porter,185.42,183,46,36,50,52,74,64,60,right,60,65,77,65,2016-01-28 00:00:00
10959,Pablo Aimar,170.18,137,62,46,82,78,46,65,77,right,83,86,31,44,2015-07-03 00:00:00
11031,Sylvain Wiltord,175.26,168,41,39,71,62,70,65,68,right,69,77,59,58,2012-02-22 00:00:00
11056,Gregory Proment,175.26,152,76,64,63,73,61,52,69,right,71,70,68,73,2011-08-30 00:00:00
11083,Mathias Hain,187.96,190,54,23,38,30,65,14,69,right,25,74,77,46,2011-02-22 00:00:00
11097,Christian Timm,180.34,161,47,33,64,44,65,57,63,right,65,72,58,53,2011-08-30 00:00:00
11110,Fabian Ernst,182.88,176,82,80,78,82,76,74,78,right,75,84,79,83,2011-02-22 00:00:00
11114,Bastian Reinhardt,193.04,207,71,58,,48,,83,74,right,46,,82,73,2009-08-30 00:00:00
11125,Gerald Asamoah,180.34,187,79,48,67,56,62,71,66,right,66,66,86,59,2013-05-17 00:00:00
11141,Miroslav Klose,182.88,185,48,24,64,42,89,88,79,right,76,61,72,53,2016-05-05 00:00:00
11215,Florian Bruns,187.96,187,71,45,64,60,60,59,66,left,64,59,74,81,2013-04-19 00:00:00
11260,Jim Goodwin,182.88,170,87,64,61,65,58,64,66,right,64,62,81,80,2014-12-19 00:00:00
11292,Steve Jones,177.8,146,72,31,64,44,82,71,61,right,63,79,50,71,2011-02-22 00:00:00
11346,Emmerson Boyce,182.88,157,67,65,60,53,76,64,61,right,63,61,84,63,2016-04-21 00:00:00
11381,"Matthew Gilks,18",185.42,179,30,17,33,35,57,11,69,right,21,41,56,27,2015-09-21 00:00:00
11414,Andrew Dawson,175.26,157,62,62,54,49,61,51,57,left,63,72,58,56,2015-02-06 00:00:00
11427,Marcel Maltritz,185.42,179,69,62,54,61,62,76,68,right,54,57,82,63,2013-10-25 00:00:00
11465,Frederic Jay,172.72,154,58,63,,59,,61,62,right,60,,53,61,2008-08-30 00:00:00
11495,Jeremy Henin,185.42,172,68,78,54,51,70,68,64,right,50,53,75,32,2014-02-28 00:00:00
11535,Olivier Kapo,182.88,159,51,31,67,50,68,64,66,left,71,69,69,69,2015-02-27 00:00:00
11576,Carlos Marchena,182.88,172,85,71,57,78,52,79,72,right,64,56,78,51,2014-01-17 00:00:00
11595,Richie Foran,185.42,172,84,63,61,62,62,66,64,left,67,59,74,59,2016-03-10 00:00:00
11642,James Beattie,185.42,185,72,32,55,45,56,67,60,right,61,55,80,52,2014-03-14 00:00:00
11769,Timo Hildebrand,185.42,176,30,21,25,34,63,25,73,right,26,38,70,42,2014-10-24 00:00:00
11785,Lee Johnson,167.64,148,60,52,70,61,81,42,63,right,64,83,53,64,2012-08-31 00:00:00
11791,Sylvain Marchal,182.88,183,66,70,50,62,77,70,68,right,56,53,71,53,2015-02-06 00:00:00
11808,Gianpaolo Bellini,180.34,170,69,75,32,64,65,68,69,right,59,70,67,63,2016-04-21 00:00:00
11814,Bernt Evens,193.04,190,75,62,59,57,31,67,63,left,52,38,80,79,2013-07-05 00:00:00
11841,Mark Gower,180.34,157,63,53,65,69,59,50,62,right,61,71,66,60,2014-03-14 00:00:00
11918,Kevin Davies,182.88,176,86,37,64,49,84,78,60,right,62,53,85,71,2015-04-10 00:00:00
11941,Stefan Wessels,190.5,198,44,25,32,31,72,10,67,right,28,39,82,61,2012-02-22 00:00:00
11944,Habib Beye,182.88,174,62,69,54,65,77,70,68,right,70,64,80,43,2011-08-30 00:00:00
11983,Brad Friedel,187.96,203,43,25,25,22,50,25,77,right,22,42,68,37,2015-03-06 00:00:00
11998,Thomas Kleine,190.5,181,66,58,41,44,69,69,62,right,49,32,72,55,2014-09-18 00:00:00
12011,Cristiano Lupatelli,187.96,185,24,25,25,20,50,25,68,left,25,32,44,25,2015-01-16 00:00:00
12070,Christoph Dabrowski,195.58,181,76,68,63,61,64,78,67,right,60,42,90,66,2013-05-17 00:00:00
12078,Paul Stalteri,180.34,170,72,67,65,37,69,60,68,right,66,72,74,75,2011-02-22 00:00:00
12167,Toifilou Maoulida,182.88,170,65,42,63,56,71,70,66,right,68,58,71,64,2016-03-24 00:00:00
12253,El Hadji Diouf,180.34,165,81,32,76,62,50,59,66,right,73,64,71,47,2014-03-21 00:00:00
12259,Seydou Keita,182.88,165,76,80,79,70,74,73,76,left,79,58,77,55,2016-05-05 00:00:00
12265,Owen Hargreaves,180.34,161,72,83,77,77,69,66,78,right,81,70,73,68,2012-02-22 00:00:00
12326,Mathieu Berson,180.34,161,71,71,,66,,66,69,left,65,,71,72,2009-08-30 00:00:00
12371,Ruediger Kauf,172.72,143,86,65,71,67,66,61,70,right,64,67,74,81,2011-02-22 00:00:00
12445,John Arne Riise,187.96,181,79,77,61,80,69,64,72,left,70,58,82,67,2016-04-21 00:00:00
12462,Franck Queudrue,182.88,170,78,67,43,60,80,62,63,left,55,60,70,57,2012-02-22 00:00:00
